""	"OTU1"	"OTU2"	"OTU3"	"OTU4"	"OTU5"	"OTU6"	"OTU7"	"OTU8"	"OTU9"	"OTU10"	"OTU11"	"OTU12"	"OTU13"	"OTU14"	"OTU15"	"OTU16"	"OTU17"	"OTU18"	"OTU19"	"OTU20"	"OTU21"	"OTU22"	"OTU23"	"OTU24"	"OTU25"	"OTU26"	"OTU27"	"OTU28"	"OTU29"	"OTU30"	"OTU31"	"OTU32"	"OTU33"	"OTU34"	"OTU35"	"OTU36"	"OTU37"	"OTU38"	"OTU39"	"OTU40"	"OTU41"	"OTU42"	"OTU43"	"OTU44"	"OTU45"	"OTU46"	"OTU47"	"OTU48"	"OTU49"	"OTU50"	"OTU51"	"OTU52"	"OTU53"	"OTU54"	"OTU55"	"OTU56"	"OTU57"	"OTU58"	"OTU59"	"OTU60"	"OTU61"	"OTU62"	"OTU63"	"OTU64"	"OTU65"	"OTU66"	"OTU67"	"OTU68"	"OTU69"	"OTU70"	"OTU71"	"OTU72"	"OTU73"	"OTU74"	"OTU75"	"OTU76"	"OTU77"	"OTU78"	"OTU79"	"OTU80"	"OTU81"	"OTU82"	"OTU83"	"OTU84"	"OTU85"	"OTU86"	"OTU87"	"OTU88"	"OTU89"	"OTU90"	"OTU91"	"OTU92"	"OTU93"	"OTU94"	"OTU95"	"OTU96"	"OTU97"	"OTU98"	"OTU99"	"OTU100"	"OTU101"	"OTU102"	"OTU103"	"OTU104"	"OTU105"	"OTU106"	"OTU107"	"OTU108"	"OTU109"	"OTU110"	"OTU111"	"OTU112"	"OTU113"	"OTU114"	"OTU115"	"OTU116"	"OTU117"	"OTU118"	"OTU119"	"OTU120"	"OTU121"	"OTU122"	"OTU123"	"OTU124"	"OTU125"	"OTU126"	"OTU127"
"443"	148	20	0	0	74	110	27	0	169	0	9	0	30	23	138	0	0	70	442	0	0	42	0	126	20	0	157	0	12	73	5	37	190	0	34	0	8	0	24	0	148	40	70	16	0	9	8	28	119	0	7	0	23	284	23	50	36	30	317	0	38	0	38	145	599	120	221	0	20	0	8	55	0	0	281	15	20	3	22	5	21	0	166	0	21	9	46	0	0	2962	8	8	33	124	498	0	21	0	9	3	271	0	139	0	49	0	0	45	50	0	0	356	185	47	86	0	0	235	0	0	23	0	56	12	210	1	5
"444"	203	0	0	17	100	0	35	45	181	12	0	0	16	0	164	0	58	73	494	0	0	86	4	99	18	0	207	59	0	56	0	41	0	0	6	43	0	18	8	109	94	0	107	12	105	13	0	0	104	0	2	48	23	5968	0	0	0	11	373	0	79	45	0	111	466	0	175	0	0	0	0	85	86	4	351	14	45	0	12	0	29	1	89	829	24	14	81	90	1	1662	55	51	0	38	535	0	3	16	8	17	0	253	125	2	49	0	43	5	0	3	163	340	124	0	77	12	125	317	32	7	25	20	69	11	212	29	0
"445"	0	33	0	88	87	0	23	34	0	16	0	5	0	17	171	0	33	0	324	27	0	0	2	0	26	0	220	0	15	59	0	24	0	0	0	0	0	0	6	151	136	53	0	0	61	9	15	25	111	45	1	67	0	979	0	0	0	3	277	0	33	0	0	158	532	113	0	7	16	6	0	0	0	9	335	0	42	11	0	0	0	9	111	966	12	0	76	0	0	5039	22	0	70	10	547	8	22	17	0	0	0	0	125	0	31	0	0	0	103	25	96	368	0	27	98	0	136	287	0	1	15	0	105	0	297	6	23
"446"	156	16	0	16	79	0	64	136	135	0	0	0	0	46	173	1	0	20	384	23	97	47	16	54	19	0	217	45	0	27	4	64	148	88	8	0	0	0	0	159	190	0	65	12	48	10	2	23	139	39	0	31	28	1170	28	94	18	22	247	0	0	0	35	0	488	134	162	0	15	0	9	0	105	6	356	17	18	37	10	0	0	3	116	0	0	0	47	0	3	4410	0	37	39	0	494	5	8	10	0	36	0	378	110	11	0	48	61	23	0	45	87	369	184	5	83	13	72	0	87	0	15	73	69	13	232	0	11
"447"	168	41	193	62	90	0	19	26	144	2	10	0	0	4	147	1	78	0	296	0	160	84	0	90	30	59	150	18	3	26	0	58	0	49	9	47	13	6	3	123	0	52	80	0	98	0	7	33	147	86	0	0	19	1451	74	34	26	25	304	0	0	58	76	151	592	69	140	0	45	0	13	0	131	16	353	0	32	0	9	10	0	0	99	930	19	0	55	0	0	12760	23	23	0	28	562	0	0	0	0	64	218	339	111	1	45	54	0	8	0	17	77	428	0	5	113	18	136	257	0	0	36	53	134	0	0	8	8
"448"	147	38	0	42	99	262	0	0	136	1	0	0	0	0	172	7	0	0	513	20	0	46	17	0	2	5	308	0	0	24	0	32	136	0	0	41	0	22	19	105	126	46	74	9	45	11	8	21	132	53	0	44	7	896	91	8	27	4	253	0	39	60	0	152	458	72	148	0	9	21	14	162	113	0	333	13	0	13	0	17	66	0	94	694	31	16	56	159	0	6146	0	20	48	59	504	9	0	18	0	31	226	228	164	1	46	98	0	10	154	0	0	483	196	0	83	18	0	0	0	21	19	48	114	12	304	4	0
"449"	139	34	136	30	77	54	33	11	174	42	9	8	0	0	148	31	19	0	225	0	192	0	0	57	11	0	300	0	0	27	0	14	174	93	11	45	31	13	11	130	153	40	0	0	0	4	1	0	0	0	3	29	0	680	37	30	25	25	257	0	42	62	16	194	403	121	172	0	65	6	10	74	0	0	308	0	31	6	0	11	0	26	73	833	11	0	75	104	0	9745	61	7	21	89	536	4	0	18	0	0	0	280	162	2	0	53	56	81	52	48	70	344	0	0	142	8	0	287	0	0	27	39	85	0	261	14	0
"450"	175	10	0	36	61	0	24	46	174	21	0	14	15	0	167	0	75	0	374	2	212	102	2	62	32	0	197	49	0	33	0	56	174	0	8	79	0	8	18	125	156	0	94	0	39	7	12	0	170	39	0	38	31	2689	33	93	0	30	288	0	0	49	56	176	434	0	197	0	23	24	0	0	108	21	367	0	0	0	21	12	33	0	119	714	22	49	24	0	0	15050	0	18	27	13	516	0	0	0	0	0	0	265	160	0	50	0	33	74	0	0	68	382	0	25	143	14	70	0	0	12	37	49	0	14	185	15	7
"451"	226	14	86	0	79	0	36	83	172	0	4	0	0	20	126	6	0	0	441	0	159	50	0	89	88	29	245	11	21	38	0	56	103	127	18	18	0	44	29	0	126	0	0	11	40	9	0	19	117	48	0	80	47	2988	0	45	12	0	314	24	86	0	38	157	499	70	235	1	0	0	0	0	156	8	344	0	26	0	0	0	48	0	0	752	0	2	104	46	23	6206	16	13	55	0	491	0	15	43	0	0	335	0	130	39	51	0	61	0	69	0	112	393	150	26	0	16	0	244	0	7	0	0	57	0	0	25	9
"452"	203	23	122	24	70	132	32	74	0	22	0	8	0	14	129	28	0	0	346	0	0	33	5	43	22	14	219	0	1	46	23	42	158	72	0	35	0	59	15	93	183	112	40	10	0	12	3	28	0	63	1	37	19	828	95	10	0	0	330	23	0	50	39	211	568	0	241	7	62	0	25	68	105	20	272	15	12	32	24	29	0	0	122	0	44	12	54	0	0	4832	21	74	66	43	461	20	20	40	0	24	303	0	152	6	51	0	26	4	0	0	192	385	87	15	0	0	86	0	0	13	0	0	144	0	166	0	0
"453"	99	0	122	35	81	39	33	0	152	0	0	27	25	9	156	0	24	10	401	0	0	51	19	108	7	0	223	0	0	20	8	0	85	114	0	44	0	10	12	145	132	39	104	10	0	9	0	25	119	82	0	77	0	1982	66	15	0	14	359	0	55	0	50	181	435	136	165	0	22	15	12	0	58	8	316	0	27	9	0	14	24	4	78	834	0	0	50	77	0	3420	18	29	58	0	525	0	0	0	0	34	217	0	169	0	37	44	39	0	0	29	0	423	112	5	0	10	120	0	194	0	32	51	75	7	0	6	0
"454"	156	33	96	31	97	401	36	0	131	3	0	0	12	37	110	0	0	14	0	15	126	0	2	72	0	0	212	0	10	0	23	13	123	0	10	0	15	17	18	123	189	104	69	0	0	0	0	0	206	57	4	0	25	2277	0	15	11	0	293	0	128	36	0	179	680	86	184	0	25	10	18	0	0	0	285	16	30	37	0	0	34	0	105	805	0	11	74	0	0	6180	0	16	50	41	485	0	0	35	0	0	250	415	112	0	60	36	0	0	26	0	136	429	0	12	84	13	65	211	0	0	19	0	70	30	218	0	10
"455"	155	34	210	34	0	0	37	0	165	9	2	348	0	15	174	0	39	40	342	10	214	88	0	84	0	0	0	38	0	0	0	47	115	60	7	0	18	0	0	0	116	50	0	7	21	9	0	29	114	60	5	0	38	349	0	18	0	0	293	0	30	41	34	0	688	91	182	0	20	0	19	0	174	6	310	15	27	14	20	14	0	6	77	767	0	5	76	0	9	1884	28	18	37	16	483	0	9	0	0	41	0	207	120	23	20	28	39	4	56	41	150	431	0	29	0	18	60	257	0	25	22	66	69	32	331	16	0
"456"	125	46	98	45	81	0	25	38	165	0	0	97	14	0	158	13	56	25	429	14	0	64	0	60	50	8	0	72	0	39	0	42	0	52	15	0	0	0	9	140	205	0	0	12	45	0	0	13	107	0	6	90	25	59	39	57	24	0	284	0	74	57	0	159	0	89	245	1	26	24	26	22	100	15	336	15	37	0	23	0	0	0	137	830	28	12	32	54	0	7621	47	10	38	0	523	7	0	8	1	0	0	307	120	0	23	0	60	8	0	24	113	363	167	7	88	19	36	277	0	0	0	57	87	14	260	2	0
"457"	167	0	0	0	0	226	74	61	118	0	0	3	0	43	148	0	0	63	441	35	127	55	0	157	6	16	220	31	0	26	9	36	0	0	14	60	0	0	0	0	253	0	91	6	33	0	0	0	126	57	5	54	56	1685	42	43	8	16	264	17	168	46	0	0	525	105	292	0	108	8	14	14	79	2	319	0	24	0	27	15	0	0	78	0	17	0	51	158	9	789	30	11	49	0	534	0	0	0	0	55	325	0	125	2	32	40	54	0	0	0	0	371	86	6	84	12	84	195	0	18	28	27	87	0	208	8	0
"458"	204	17	0	0	83	0	42	0	0	18	0	0	0	3	137	2	10	14	418	10	0	53	0	131	20	12	222	0	0	0	0	27	0	0	29	29	10	0	0	127	132	0	88	13	61	20	0	27	0	38	2	43	36	260	27	0	14	0	0	21	0	58	0	0	430	0	196	10	96	0	0	79	89	18	380	9	57	0	23	0	0	24	0	690	13	39	37	83	1	3903	0	6	0	16	484	10	0	0	36	0	0	344	103	0	0	26	0	19	43	18	143	436	125	52	0	14	0	0	0	10	26	57	85	0	0	9	11
"459"	137	40	211	43	86	186	41	11	0	0	0	0	0	0	111	0	25	13	0	7	288	63	5	87	12	0	0	0	12	55	0	18	0	0	0	72	5	0	19	0	0	53	72	7	0	0	0	10	0	67	4	73	0	278	63	0	12	3	310	46	0	0	39	165	508	98	185	0	31	0	0	0	0	0	366	0	19	15	0	19	31	16	0	810	24	7	69	0	0	2007	7	26	56	11	526	0	0	0	0	0	0	367	141	3	94	0	0	0	0	0	42	346	255	5	182	5	126	0	0	0	29	68	117	0	0	4	2
"460"	270	0	0	42	78	0	56	24	213	44	0	168	0	32	0	6	0	0	421	23	0	191	17	84	21	53	0	25	6	51	0	14	0	55	0	0	0	36	21	105	184	0	0	0	106	0	0	0	114	91	0	32	53	171	25	44	14	6	314	66	0	44	0	146	463	0	217	0	0	26	0	64	141	14	347	16	38	33	20	0	26	0	0	0	35	0	64	81	17	1805	19	12	49	15	0	0	0	0	27	0	264	194	137	0	48	0	20	0	32	35	128	338	211	11	0	0	126	0	0	26	11	67	86	0	245	4	0
"461"	195	0	0	0	86	0	38	111	138	0	24	117	23	0	109	7	0	38	392	4	0	0	6	111	49	10	153	16	3	37	0	37	0	85	17	41	3	0	11	136	115	0	120	11	48	9	1	17	139	106	0	62	40	2441	0	55	32	12	259	0	26	38	0	167	505	0	139	11	25	37	14	0	0	7	292	0	38	0	17	22	31	21	0	0	22	13	58	63	0	658	15	4	58	28	527	14	1	17	0	0	349	348	154	0	56	43	80	0	106	7	85	426	142	0	68	11	102	261	0	37	41	38	61	14	0	3	9
"462"	116	27	160	45	60	149	56	4	217	32	0	8	23	9	157	11	0	22	476	24	204	26	4	63	4	37	264	56	0	34	0	44	138	72	0	31	0	19	0	156	108	0	0	10	0	5	0	17	0	0	2	72	22	1448	0	34	0	12	254	55	24	61	34	141	658	92	143	1	40	43	0	52	92	6	300	12	13	0	0	15	54	52	107	703	22	8	44	58	0	2088	18	38	53	14	562	11	12	0	23	0	311	0	138	28	20	0	62	109	111	11	127	388	140	13	150	11	136	289	0	4	20	40	129	28	258	0	15
"463"	210	16	0	40	64	0	53	213	0	0	0	0	0	11	171	2	0	27	0	19	0	45	1	0	14	0	243	0	0	37	0	25	143	0	8	0	9	12	0	0	130	41	67	14	95	10	0	22	0	85	2	0	38	97	0	23	0	0	296	24	0	36	0	148	0	83	213	0	38	0	11	112	0	15	363	0	61	0	22	0	43	0	0	0	0	36	89	67	7	620	13	46	73	55	544	10	0	0	0	32	186	274	207	0	23	0	62	0	12	20	123	415	144	0	75	14	43	220	0	37	0	0	92	24	0	8	4
"464"	261	0	0	24	0	163	42	70	0	0	7	0	0	21	173	0	0	99	377	28	0	0	0	160	0	0	207	0	0	35	13	13	0	60	13	50	0	10	0	0	211	0	73	14	85	10	4	25	0	0	3	57	31	2636	0	14	0	0	278	0	0	80	67	0	609	0	204	10	0	0	31	86	115	0	324	11	41	31	27	0	34	0	69	0	0	0	36	74	0	11030	54	11	34	44	435	5	38	0	0	0	0	310	127	21	17	0	0	9	0	48	84	333	0	38	0	23	0	262	9	28	44	52	102	0	0	0	3
"465"	181	27	0	45	78	0	41	0	0	14	10	3	0	12	0	2	10	26	0	0	0	0	15	0	26	78	301	0	19	24	4	0	176	53	0	80	0	13	19	122	140	0	80	18	0	0	37	23	0	64	0	44	20	848	38	0	0	0	315	60	130	61	0	162	527	72	181	0	42	0	0	60	124	11	283	11	72	14	22	0	0	0	0	801	35	0	74	0	7	9654	0	30	21	51	475	0	2	0	0	13	340	249	136	16	59	30	73	0	37	31	84	386	76	0	0	9	60	280	0	0	0	0	72	11	267	0	4
"466"	199	38	0	46	77	0	38	19	154	0	15	401	0	0	114	7	52	0	272	0	92	70	13	62	23	0	256	0	0	64	5	29	93	0	28	28	0	40	9	126	133	50	142	0	53	0	17	40	0	0	6	85	43	380	30	40	0	0	233	0	23	38	0	162	482	97	204	0	16	16	14	65	108	13	408	0	23	0	0	14	32	25	67	725	0	3	47	0	0	238	0	42	54	17	467	0	0	34	0	0	0	0	126	39	36	38	84	24	0	11	0	339	194	8	70	20	74	242	0	7	17	25	86	66	303	11	10
"467"	147	37	0	49	68	180	32	0	121	0	3	69	0	45	119	1	9	0	0	0	0	25	5	77	12	8	222	24	6	78	1	95	0	41	0	26	3	23	0	142	175	57	0	9	0	10	0	35	0	42	6	51	0	349	31	55	14	12	266	6	52	49	0	189	619	109	164	7	0	27	9	30	117	0	338	0	24	0	0	29	29	8	0	0	26	12	84	104	13	2787	36	0	64	2	499	13	21	10	0	0	267	0	101	0	62	0	37	8	0	19	77	399	0	46	0	14	74	247	0	0	0	0	64	20	0	7	0
"468"	0	33	0	0	77	120	42	0	153	0	0	0	17	12	119	0	51	79	497	18	156	45	0	86	11	25	213	25	0	42	4	46	0	0	17	17	16	37	0	168	150	0	0	0	0	11	0	8	154	0	3	39	0	87	51	23	14	0	305	0	82	0	41	172	664	54	0	11	6	11	14	59	175	4	389	12	60	0	0	0	0	1	173	865	0	14	57	78	17	425	0	13	0	11	503	0	53	0	0	0	0	0	133	6	0	0	0	0	0	13	0	377	65	2	97	14	115	230	0	3	15	0	110	0	251	2	4
"469"	104	49	73	51	89	0	56	13	198	0	5	0	47	7	152	0	0	37	286	24	120	64	3	73	0	29	213	73	0	0	0	50	153	89	7	69	12	40	5	0	157	44	67	0	35	12	11	0	137	71	0	16	21	565	0	0	14	0	279	35	0	52	28	241	612	105	139	0	24	13	4	78	123	12	300	15	59	20	38	28	0	3	159	691	32	21	58	0	10	2101	10	21	35	49	550	0	0	0	0	0	0	0	130	0	35	24	0	21	14	32	0	461	207	17	0	15	64	346	78	0	32	58	136	8	252	5	0
"470"	116	16	0	53	89	0	24	37	0	6	16	192	0	10	125	1	34	30	445	33	195	65	0	79	44	48	158	15	0	42	0	84	76	90	24	0	0	26	10	131	186	42	0	14	27	0	3	9	0	0	0	62	0	1467	71	23	0	7	248	0	155	59	40	120	593	106	162	4	4	0	7	58	106	18	349	12	59	35	0	0	22	0	75	660	34	19	73	70	0	13621	10	12	49	16	527	0	3	37	0	3	0	342	181	0	28	0	85	0	8	0	0	387	129	0	114	0	0	0	1	0	0	51	87	6	0	5	7
"471"	185	40	0	33	117	0	37	30	95	0	2	485	0	0	113	1	51	10	446	39	0	121	0	92	9	0	130	0	8	66	0	45	177	82	16	53	14	23	11	156	85	0	71	19	63	0	0	32	162	71	0	0	0	187	0	0	9	6	293	0	101	44	19	0	773	84	205	13	0	17	4	0	137	12	285	0	10	0	34	19	0	24	105	803	9	23	93	56	0	11613	24	8	46	12	487	0	0	22	0	0	320	0	114	0	55	0	0	41	58	40	0	413	148	0	0	9	87	247	0	0	21	0	85	0	301	14	15
"472"	204	37	0	38	91	230	15	10	0	0	0	4	11	0	182	0	0	0	514	0	0	47	0	61	6	29	173	68	7	43	0	16	0	67	9	39	12	7	3	148	124	103	0	14	46	4	6	19	0	91	0	0	35	1868	0	36	18	2	293	44	91	62	27	139	0	0	154	6	49	0	0	24	186	5	315	0	26	0	31	12	0	13	101	735	16	11	58	180	4	1037	0	20	49	68	506	0	0	26	0	43	314	0	142	0	28	30	0	0	0	57	93	334	97	7	0	14	47	262	0	0	19	74	77	0	256	0	5
"473"	137	32	159	0	76	0	0	26	131	0	2	0	0	9	0	0	0	23	0	37	230	57	0	84	4	13	242	0	8	58	0	0	0	149	1	0	4	14	18	0	98	34	81	0	0	16	0	0	174	31	15	66	31	75	52	52	17	6	278	0	0	31	79	0	460	0	0	12	35	0	6	85	104	16	301	14	0	18	38	0	48	0	100	0	12	8	131	115	0	2051	0	10	49	50	552	11	4	33	12	0	0	0	148	0	17	0	57	0	0	35	47	355	92	0	0	14	45	204	0	22	40	46	125	16	202	0	4
"474"	138	34	295	0	78	0	52	0	171	8	11	25	19	0	119	0	25	28	340	6	0	0	0	127	31	0	313	39	11	0	10	0	0	84	0	0	0	20	0	0	130	49	63	12	53	15	6	14	0	0	6	0	21	537	0	0	12	18	0	0	49	39	0	183	529	0	185	4	54	14	0	30	93	24	331	16	0	122	26	26	0	22	0	641	27	0	56	0	0	853	59	42	17	0	455	6	0	0	0	0	0	245	166	13	0	0	49	26	0	0	0	406	0	17	104	0	150	342	0	0	12	57	92	0	193	2	0
"475"	107	40	197	49	89	246	58	0	149	0	0	0	11	9	119	0	21	0	0	6	167	28	7	51	0	13	0	39	11	62	0	35	0	0	9	66	17	8	20	0	0	47	93	0	0	11	0	20	0	67	8	40	21	1567	34	81	28	0	296	6	0	52	51	186	0	96	250	14	42	0	9	27	0	7	349	20	50	0	0	37	9	0	100	745	16	7	49	109	9	2956	90	45	23	0	489	0	14	0	21	41	281	355	140	1	25	0	63	62	0	0	98	465	0	5	94	21	33	270	0	0	23	0	158	0	283	10	10
"476"	230	0	0	0	66	0	37	114	175	0	0	33	0	0	187	11	29	0	454	31	0	73	0	58	37	29	159	0	0	72	9	19	159	97	9	71	7	19	0	0	0	0	0	18	65	10	0	49	120	73	9	30	38	2363	0	37	0	0	254	0	72	52	0	175	0	72	155	4	32	29	0	29	86	0	326	16	22	0	29	0	0	0	0	862	0	13	48	0	0	1894	0	24	28	42	509	0	2	47	0	0	0	366	120	0	27	0	67	0	0	0	112	404	0	14	0	15	60	0	0	6	0	0	75	12	0	13	0
"477"	186	19	0	41	84	0	61	77	234	0	2	0	0	0	135	0	12	0	424	20	0	0	8	0	32	24	265	69	29	34	3	42	143	78	0	27	0	32	0	0	202	45	0	13	43	18	0	19	134	31	0	48	14	59	0	0	24	0	268	0	98	49	0	113	662	0	192	0	15	0	5	0	0	16	346	14	42	0	27	0	24	4	0	708	11	11	66	52	5	2903	24	13	55	0	470	27	0	0	16	0	0	0	129	6	25	0	11	0	39	0	0	380	0	0	0	11	96	0	0	16	46	43	119	0	252	6	3
"478"	0	49	121	59	90	316	0	0	154	0	4	0	13	8	90	0	12	18	0	18	0	0	6	75	0	0	185	0	3	73	2	9	216	66	0	56	14	18	6	138	178	80	0	14	28	0	4	25	0	74	1	23	0	1794	81	26	9	12	308	17	38	45	36	168	515	82	157	3	41	2	8	47	86	0	323	14	53	0	12	0	59	0	103	740	0	0	42	0	10	4666	40	14	0	13	579	8	17	0	4	0	0	299	176	0	41	28	16	66	58	41	0	418	121	0	69	0	78	254	1	0	26	50	76	24	213	0	2
"479"	99	19	123	0	97	371	27	169	125	0	2	0	6	4	97	7	0	0	307	0	0	54	5	100	5	0	214	0	0	41	8	45	0	82	2	0	33	3	13	143	125	57	96	9	0	5	2	34	176	115	5	0	19	30	78	23	16	0	300	60	62	63	0	0	608	97	200	0	17	0	0	27	0	12	256	12	25	26	23	46	35	2	0	880	30	0	36	0	0	4020	11	14	29	178	475	0	0	50	5	31	0	0	138	0	37	28	50	0	70	36	0	436	163	9	89	0	63	238	0	1	30	0	115	0	255	0	6
"480"	149	31	0	51	104	0	34	16	0	53	4	0	29	0	175	1	84	0	556	19	138	0	22	79	0	14	282	43	0	32	0	28	0	79	0	0	27	0	12	87	141	0	100	9	0	6	0	18	153	0	10	0	23	683	0	7	0	0	298	0	0	58	0	182	576	125	161	0	61	0	11	28	0	11	320	16	31	0	0	13	56	0	95	751	0	0	43	0	12	1410	0	0	0	26	490	0	0	0	0	0	224	0	112	0	57	42	57	27	0	42	128	365	142	13	107	11	125	231	12	32	16	0	108	21	181	27	10
"481"	187	8	0	0	0	0	0	160	0	27	6	12	0	11	123	0	2	13	362	1	0	62	15	73	22	12	200	63	8	23	0	47	147	69	9	45	0	7	0	171	0	0	58	14	67	0	5	0	0	52	1	32	21	4052	0	40	0	0	304	20	30	57	0	0	578	91	228	8	0	0	0	45	0	21	382	18	53	35	33	0	0	0	0	887	8	0	62	0	0	3416	0	0	82	34	511	0	0	0	0	33	323	434	132	6	23	0	49	21	0	0	131	393	208	6	77	18	0	225	0	0	18	42	107	0	244	0	6
"482"	158	27	0	0	70	90	35	120	0	54	26	0	0	9	0	8	10	23	376	9	229	88	0	96	0	0	223	0	23	31	4	31	117	33	0	103	0	73	0	0	139	0	88	0	32	6	22	38	0	38	8	37	35	157	0	44	15	0	280	0	46	25	47	157	578	86	167	0	79	0	11	60	146	4	389	16	38	70	16	0	0	4	102	930	0	16	58	60	13	2507	25	11	34	0	552	14	0	0	0	5	191	326	146	1	0	0	0	102	11	13	0	407	90	28	0	10	121	263	35	8	0	33	95	0	235	0	2
"483"	183	10	0	43	76	167	30	59	124	84	2	0	20	0	92	3	86	23	453	13	156	39	0	90	7	0	220	0	0	27	12	51	0	0	0	0	9	12	30	176	106	50	80	0	42	3	3	0	111	67	0	0	22	57	31	49	40	0	261	0	119	44	63	0	520	0	206	0	95	33	30	66	154	0	374	14	0	35	0	0	0	3	0	731	25	17	65	0	7	5884	0	6	33	39	534	26	51	7	0	50	430	349	132	21	116	20	41	0	68	31	102	406	106	15	0	11	88	0	0	35	14	0	132	14	187	0	4
"484"	145	27	0	0	99	403	40	41	100	17	0	0	0	30	108	0	32	24	0	42	0	0	1	52	4	12	278	0	0	61	11	39	0	102	34	60	0	4	24	0	98	47	0	10	24	0	0	11	111	60	2	17	0	1817	0	26	16	15	305	0	101	54	0	0	461	129	0	12	18	25	24	36	110	24	349	0	28	0	0	17	0	13	107	803	0	0	59	122	0	4711	0	8	0	27	477	0	4	0	0	76	379	379	183	0	69	28	62	0	33	30	0	452	237	0	104	11	158	328	25	0	9	0	106	0	251	0	2
"485"	134	33	0	60	66	237	0	0	0	11	4	0	0	21	133	0	14	0	428	10	138	22	15	107	4	55	229	22	4	61	6	21	172	0	0	50	0	19	14	130	143	97	73	12	68	3	12	0	146	68	0	0	34	220	69	105	10	0	280	0	65	57	0	148	464	84	210	19	14	15	16	10	218	0	328	16	37	20	0	0	0	108	0	873	41	0	33	0	11	291	11	6	27	0	563	0	1	0	13	24	0	0	134	1	63	14	0	12	0	22	0	436	0	0	0	0	175	302	69	0	27	0	81	13	229	12	0
"486"	136	45	0	43	87	153	56	66	121	24	7	1	40	27	153	0	0	0	375	0	207	49	7	0	16	0	138	0	0	42	0	23	0	66	0	0	20	22	14	202	155	102	0	18	0	0	21	34	200	54	0	23	18	2053	0	15	21	6	368	0	77	58	55	0	510	127	179	4	73	11	16	0	179	19	333	15	54	27	8	16	23	0	96	681	0	0	0	39	0	521	50	31	44	0	511	9	20	5	0	0	278	0	184	0	63	14	58	0	194	0	0	483	49	31	100	14	86	166	0	15	0	0	114	0	279	4	1
"487"	198	22	0	0	93	0	42	14	145	0	0	0	0	19	125	1	0	22	354	0	224	31	0	134	9	29	194	0	11	86	0	15	0	0	0	0	0	0	23	117	140	51	67	12	126	0	0	21	0	0	0	34	18	112	51	51	0	18	232	0	0	42	54	203	644	87	238	0	0	0	0	94	132	0	314	17	21	0	23	24	0	26	88	621	38	0	61	98	14	5206	0	25	22	76	452	26	0	0	0	30	0	0	109	0	45	0	58	13	61	7	101	392	152	14	0	12	176	227	67	14	0	0	85	0	215	5	3
"488"	153	12	0	0	107	185	44	10	181	2	0	0	35	13	165	18	24	35	593	0	0	34	1	71	0	0	118	40	0	52	1	47	174	89	0	65	12	13	10	157	160	56	70	9	0	13	8	13	0	37	4	25	26	184	0	0	9	0	233	0	78	25	39	165	501	110	213	12	0	0	18	42	211	12	376	9	47	14	16	17	0	5	55	714	0	26	52	0	9	3179	23	8	45	44	547	0	0	5	8	30	303	265	119	0	47	0	0	60	0	11	56	397	130	16	89	0	93	303	0	10	45	47	128	7	157	0	0
"489"	186	33	148	37	75	0	45	0	101	23	5	0	0	8	161	0	0	43	350	26	184	56	0	107	3	0	179	18	1	0	0	0	152	0	16	37	0	0	8	134	80	62	0	7	64	10	5	24	162	0	0	37	39	788	0	15	8	29	228	31	52	56	24	171	521	104	141	0	34	19	0	0	103	11	0	14	25	0	22	0	24	12	109	832	0	1	57	120	13	3158	29	13	48	110	508	9	9	67	0	52	240	367	133	0	0	18	0	7	0	14	95	348	0	100	112	0	94	0	32	0	57	0	93	0	229	4	0
"490"	156	35	157	36	98	116	74	0	0	8	2	0	3	28	136	1	44	10	500	0	0	108	0	0	9	30	241	0	33	64	0	23	0	0	0	40	0	71	14	125	96	0	0	14	67	12	0	15	0	45	7	0	27	174	0	13	0	16	0	30	43	64	0	139	517	0	226	0	16	24	22	34	0	22	323	15	39	35	22	0	0	0	0	842	0	11	35	0	24	126	21	22	66	50	544	7	18	2	0	34	0	0	206	0	0	20	77	46	58	8	0	354	123	11	145	14	70	0	0	8	0	54	70	0	249	11	8
"491"	177	0	0	0	71	0	24	85	149	37	0	0	0	19	127	0	0	0	289	26	0	96	3	80	50	23	162	24	0	28	0	35	0	78	32	43	0	8	5	156	119	0	56	9	41	9	0	12	0	53	0	21	37	134	0	40	0	8	259	30	0	63	0	181	626	115	190	12	17	0	0	0	122	12	325	0	49	0	0	0	37	0	78	847	21	11	45	0	5	584	30	0	39	20	496	22	0	39	3	54	0	283	158	11	40	29	0	0	66	8	111	293	194	18	0	16	65	0	0	11	21	51	82	23	0	0	6
"492"	123	47	118	22	97	180	22	23	0	0	0	0	6	0	138	0	0	14	358	0	0	0	15	119	0	0	227	0	0	0	0	0	0	84	18	0	14	21	0	0	0	0	0	0	38	12	0	7	98	0	3	0	24	159	28	43	15	0	228	31	87	61	0	162	506	108	185	0	20	31	0	0	188	0	296	0	0	44	29	0	21	0	192	815	20	0	42	69	9	7393	31	18	26	43	576	10	19	0	0	12	201	0	147	0	32	0	54	0	62	19	0	406	0	0	0	26	131	0	0	0	29	34	93	24	325	11	7
